"תנ ך עברי מודרני"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
14064,תְהִלִּים,19,11,4,"יהוה בהיכל קדשו יהוה בשמים כסאו עיניו יחזו עפעפיו יבחנו בני אדם׃"
14065,תְהִלִּים,19,11,5,"יהוה צדיק יבחן ורשע ואהב חמס שנאה נפשו׃"
14066,תְהִלִּים,19,11,6,"ימטר על רשעים פחים אש וגפרית ורוח זלעפות מנת כוסם׃"
14067,תְהִלִּים,19,11,7,"כי צדיק יהוה צדקות אהב ישר יחזו פנימו׃"
14068,תְהִלִּים,19,12,1,"¶ למנצח על השמינית מזמור לדוד הושיעה יהוה כי גמר חסיד כי פסו אמונים מבני אדם׃"
14069,תְהִלִּים,19,12,2,"שוא ידברו איש את רעהו שפת חלקות בלב ולב ידברו׃"
14070,תְהִלִּים,19,12,3,"יכרת יהוה כל שפתי חלקות לשון מדברת גדלות׃"
14071,תְהִלִּים,19,12,4,"אשר אמרו ללשננו נגביר שפתינו אתנו מי אדון לנו׃"
14072,תְהִלִּים,19,12,5,"משד עניים מאנקת אביונים עתה אקום יאמר יהוה אשית בישע יפיח לו׃"
14073,תְהִלִּים,19,12,6,"אמרות יהוה אמרות טהרות כסף צרוף בעליל לארץ מזקק שבעתים׃"
14074,תְהִלִּים,19,12,7,"אתה יהוה תשמרם תצרנו מן הדור זו לעולם׃"
14075,תְהִלִּים,19,12,8,"סביב רשעים יתהלכון כרם זלות לבני אדם׃"
14076,תְהִלִּים,19,13,1,"¶ למנצח מזמור לדוד עד אנה יהוה תשכחני נצח עד אנה תסתיר את פניך ממני׃"
14077,תְהִלִּים,19,13,2,"עד אנה אשית עצות בנפשי יגון בלבבי יומם עד אנה ירום איבי עלי׃"
14078,תְהִלִּים,19,13,3,"הביטה ענני יהוה אלהי האירה עיני פן אישן המות׃"
14079,תְהִלִּים,19,13,4,"פן יאמר איבי יכלתיו צרי יגילו כי אמוט׃"
14080,תְהִלִּים,19,13,5,"ואני בחסדך בטחתי יגל לבי בישועתך׃"
14081,תְהִלִּים,19,13,6,"אשירה ליהוה כי גמל עלי׃"
14082,תְהִלִּים,19,14,1,"¶ למנצח לדוד אמר נבל בלבו אין אלהים השחיתו התעיבו עלילה אין עשה טוב׃"
14083,תְהִלִּים,19,14,2,"יהוה משמים השקיף על בני אדם לראות היש משכיל דרש את אלהים׃"
14084,תְהִלִּים,19,14,3,"הכל סר יחדו נאלחו אין עשה טוב אין גם אחד׃"
14085,תְהִלִּים,19,14,4,"הלא ידעו כל פעלי און אכלי עמי אכלו לחם יהוה לא קראו׃"
14086,תְהִלִּים,19,14,5,"שם פחדו פחד כי אלהים בדור צדיק׃"
14087,תְהִלִּים,19,14,6,"עצת עני תבישו כי יהוה מחסהו׃"
14088,תְהִלִּים,19,14,7,"מי יתן מציון ישועת ישראל בשוב יהוה שבות עמו יגל יעקב ישמח ישראל׃"
14089,תְהִלִּים,19,15,1,"¶ מזמור לדוד יהוה מי יגור באהלך מי ישכן בהר קדשך׃"
14090,תְהִלִּים,19,15,2,"הולך תמים ופעל צדק ודבר אמת בלבבו׃"
14091,תְהִלִּים,19,15,3,"לא רגל על לשנו לא עשה לרעהו רעה וחרפה לא נשא על קרבו׃"
14092,תְהִלִּים,19,15,4,"נבזה בעיניו נמאס ואת יראי יהוה יכבד נשבע להרע ולא ימר׃"
14093,תְהִלִּים,19,15,5,"כספו לא נתן בנשך ושחד על נקי לא לקח עשה אלה לא ימוט לעולם׃"
14094,תְהִלִּים,19,16,1,"¶ מכתם לדוד שמרני אל כי חסיתי בך׃"
14095,תְהִלִּים,19,16,2,"אמרת ליהוה אדני אתה טובתי בל עליך׃"
14096,תְהִלִּים,19,16,3,"לקדושים אשר בארץ המה ואדירי כל חפצי בם׃"
14097,תְהִלִּים,19,16,4,"ירבו עצבותם אחר מהרו בל אסיך נסכיהם מדם ובל אשא את שמותם על שפתי׃"
14098,תְהִלִּים,19,16,5,"יהוה מנת חלקי וכוסי אתה תומיך גורלי׃"
14099,תְהִלִּים,19,16,6,"חבלים נפלו לי בנעמים אף נחלת שפרה עלי׃"
14100,תְהִלִּים,19,16,7,"אברך את יהוה אשר יעצני אף לילות יסרוני כליותי׃"
14101,תְהִלִּים,19,16,8,"שויתי יהוה לנגדי תמיד כי מימיני בל אמוט׃"
14102,תְהִלִּים,19,16,9,"לכן שמח לבי ויגל כבודי אף בשרי ישכן לבטח׃"
14103,תְהִלִּים,19,16,10,"כי לא תעזב נפשי לשאול לא תתן חסידך לראות שחת׃"
14104,תְהִלִּים,19,16,11,"תודיעני ארח חיים שבע שמחות את פניך נעמות בימינך נצח׃"
14105,תְהִלִּים,19,17,1,"¶ תפלה לדוד שמעה יהוה צדק הקשיבה רנתי האזינה תפלתי בלא שפתי מרמה׃"
14106,תְהִלִּים,19,17,2,"מלפניך משפטי יצא עיניך תחזינה מישרים׃"
14107,תְהִלִּים,19,17,3,"בחנת לבי פקדת לילה צרפתני בל תמצא זמתי בל יעבר פי׃"
14108,תְהִלִּים,19,17,4,"לפעלות אדם בדבר שפתיך אני שמרתי ארחות פריץ׃"
14109,תְהִלִּים,19,17,5,"תמך אשרי במעגלותיך בל נמוטו פעמי׃"
14110,תְהִלִּים,19,17,6,"אני קראתיך כי תענני אל הט אזנך לי שמע אמרתי׃"
14111,תְהִלִּים,19,17,7,"הפלה חסדיך מושיע חוסים ממתקוממים בימינך׃"
14112,תְהִלִּים,19,17,8,"שמרני כאישון בת עין בצל כנפיך תסתירני׃"
14113,תְהִלִּים,19,17,9,"מפני רשעים זו שדוני איבי בנפש יקיפו עלי׃"
14114,תְהִלִּים,19,17,10,"חלבמו סגרו פימו דברו בגאות׃"
14115,תְהִלִּים,19,17,11,"אשרינו עתה סבבוני עיניהם ישיתו לנטות בארץ׃"
14116,תְהִלִּים,19,17,12,"דמינו כאריה יכסוף לטרוף וככפיר ישב במסתרים׃"
14117,תְהִלִּים,19,17,13,"קומה יהוה קדמה פניו הכריעהו פלטה נפשי מרשע חרבך׃"
14118,תְהִלִּים,19,17,14,"ממתים ידך יהוה ממתים מחלד חלקם בחיים וצפינך תמלא בטנם ישבעו בנים והניחו יתרם לעולליהם׃"
14119,תְהִלִּים,19,17,15,"אני בצדק אחזה פניך אשבעה בהקיץ תמונתך׃"
14120,תְהִלִּים,19,18,1,"¶ למנצח לעבד יהוה לדוד אשר דבר ליהוה את דברי השירה הזאת ביום הציל יהוה אותו מכף כל איביו ומיד שאול ויאמר ארחמך יהוה חזקי׃"
14121,תְהִלִּים,19,18,2,"יהוה סלעי ומצודתי ומפלטי אלי צורי אחסה בו מגני וקרן ישעי משגבי׃"
14122,תְהִלִּים,19,18,3,"מהלל אקרא יהוה ומן איבי אושע׃"
14123,תְהִלִּים,19,18,4,"אפפוני חבלי מות ונחלי בליעל יבעתוני׃"
14124,תְהִלִּים,19,18,5,"חבלי שאול סבבוני קדמוני מוקשי מות׃"
14125,תְהִלִּים,19,18,6,"בצר לי אקרא יהוה ואל אלהי אשוע ישמע מהיכלו קולי ושועתי לפניו תבוא באזניו׃"
14126,תְהִלִּים,19,18,7,"ותגעש ותרעש הארץ ומוסדי הרים ירגזו ויתגעשו כי חרה לו׃"
14127,תְהִלִּים,19,18,8,"עלה עשן באפו ואש מפיו תאכל גחלים בערו ממנו׃"
14128,תְהִלִּים,19,18,9,"ויט שמים וירד וערפל תחת רגליו׃"
14129,תְהִלִּים,19,18,10,"וירכב על כרוב ויעף וידא על כנפי רוח׃"
14130,תְהִלִּים,19,18,11,"ישת חשך סתרו סביבותיו סכתו חשכת מים עבי שחקים׃"
14131,תְהִלִּים,19,18,12,"מנגה נגדו עביו עברו ברד וגחלי אש׃"
14132,תְהִלִּים,19,18,13,"וירעם בשמים יהוה ועליון יתן קלו ברד וגחלי אש׃"
14133,תְהִלִּים,19,18,14,"וישלח חציו ויפיצם וברקים רב ויהמם׃"
14134,תְהִלִּים,19,18,15,"ויראו אפיקי מים ויגלו מוסדות תבל מגערתך יהוה מנשמת רוח אפך׃"
14135,תְהִלִּים,19,18,16,"ישלח ממרום יקחני ימשני ממים רבים׃"
14136,תְהִלִּים,19,18,17,"יצילני מאיבי עז ומשנאי כי אמצו ממני׃"
14137,תְהִלִּים,19,18,18,"יקדמוני ביום אידי ויהי יהוה למשען לי׃"
14138,תְהִלִּים,19,18,19,"ויוציאני למרחב יחלצני כי חפץ בי׃"
14139,תְהִלִּים,19,18,20,"יגמלני יהוה כצדקי כבר ידי ישיב לי׃"
14140,תְהִלִּים,19,18,21,"כי שמרתי דרכי יהוה ולא רשעתי מאלהי׃"
14141,תְהִלִּים,19,18,22,"כי כל משפטיו לנגדי וחקתיו לא אסיר מני׃"
14142,תְהִלִּים,19,18,23,"ואהי תמים עמו ואשתמר מעוני׃"
14143,תְהִלִּים,19,18,24,"וישב יהוה לי כצדקי כבר ידי לנגד עיניו׃"
14144,תְהִלִּים,19,18,25,"עם חסיד תתחסד עם גבר תמים תתמם׃"
14145,תְהִלִּים,19,18,26,"עם נבר תתברר ועם עקש תתפתל׃"
14146,תְהִלִּים,19,18,27,"כי אתה עם עני תושיע ועינים רמות תשפיל׃"
14147,תְהִלִּים,19,18,28,"כי אתה תאיר נרי יהוה אלהי יגיה חשכי׃"
14148,תְהִלִּים,19,18,29,"כי בך ארץ גדוד ובאלהי אדלג שור׃"
14149,תְהִלִּים,19,18,30,"האל תמים דרכו אמרת יהוה צרופה מגן הוא לכל החסים בו׃"
14150,תְהִלִּים,19,18,31,"כי מי אלוה מבלעדי יהוה ומי צור זולתי אלהינו׃"
14151,תְהִלִּים,19,18,32,"האל המאזרני חיל ויתן תמים דרכי׃"
14152,תְהִלִּים,19,18,33,"משוה רגלי כאילות ועל במתי יעמידני׃"
14153,תְהִלִּים,19,18,34,"מלמד ידי למלחמה ונחתה קשת נחושה זרועתי׃"
14154,תְהִלִּים,19,18,35,"ותתן לי מגן ישעך וימינך תסעדני וענותך תרבני׃"
14155,תְהִלִּים,19,18,36,"תרחיב צעדי תחתי ולא מעדו קרסלי׃"
14156,תְהִלִּים,19,18,37,"ארדוף אויבי ואשיגם ולא אשוב עד כלותם׃"
14157,תְהִלִּים,19,18,38,"אמחצם ולא יכלו קום יפלו תחת רגלי׃"
14158,תְהִלִּים,19,18,39,"ותאזרני חיל למלחמה תכריע קמי תחתי׃"
14159,תְהִלִּים,19,18,40,"ואיבי נתתה לי ערף ומשנאי אצמיתם׃"
14160,תְהִלִּים,19,18,41,"ישועו ואין מושיע על יהוה ולא ענם׃"
14161,תְהִלִּים,19,18,42,"ואשחקם כעפר על פני רוח כטיט חוצות אריקם׃"
14162,תְהִלִּים,19,18,43,"תפלטני מריבי עם תשימני לראש גוים עם לא ידעתי יעבדוני׃"
14163,תְהִלִּים,19,18,44,"לשמע אזן ישמעו לי בני נכר יכחשו לי׃"
14164,תְהִלִּים,19,18,45,"בני נכר יבלו ויחרגו ממסגרותיהם׃"
14165,תְהִלִּים,19,18,46,"חי יהוה וברוך צורי וירום אלוהי ישעי׃"
14166,תְהִלִּים,19,18,47,"האל הנותן נקמות לי וידבר עמים תחתי׃"
14167,תְהִלִּים,19,18,48,"מפלטי מאיבי אף מן קמי תרוממני מאיש חמס תצילני׃"
14168,תְהִלִּים,19,18,49,"על כן אודך בגוים יהוה ולשמך אזמרה׃"
14169,תְהִלִּים,19,18,50,"מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם׃"
14170,תְהִלִּים,19,19,1,"¶ למנצח מזמור לדוד השמים מספרים כבוד אל ומעשה ידיו מגיד הרקיע׃"
14171,תְהִלִּים,19,19,2,"יום ליום יביע אמר ולילה ללילה יחוה דעת׃"
14172,תְהִלִּים,19,19,3,"אין אמר ואין דברים בלי נשמע קולם׃"
14173,תְהִלִּים,19,19,4,"בכל הארץ יצא קום ובקצה תבל מליהם לשמש שם אהל בהם׃"
14174,תְהִלִּים,19,19,5,"והוא כחתן יצא מחפתו ישיש כגבור לרוץ ארח׃"
14175,תְהִלִּים,19,19,6,"מקצה השמים מוצאו ותקופתו על קצותם ואין נסתר מחמתו׃"
14176,תְהִלִּים,19,19,7,"תורת יהוה תמימה משיבת נפש עדות יהוה נאמנה מחכימת פתי׃"
14177,תְהִלִּים,19,19,8,"פקודי יהוה ישרים משמחי לב מצות יהוה ברה מאירת עינים׃"
14178,תְהִלִּים,19,19,9,"יראת יהוה טהורה עומדת לעד משפטי יהוה אמת צדקו יחדו׃"
14179,תְהִלִּים,19,19,10,"הנחמדים מזהב ומפז רב ומתוקים מדבש ונפת צופים׃"
14180,תְהִלִּים,19,19,11,"גם עבדך נזהר בהם בשמרם עקב רב׃"
14181,תְהִלִּים,19,19,12,"שגיאות מי יבין מנסתרות נקני׃"
14182,תְהִלִּים,19,19,13,"גם מזדים חשך עבדך אל ימשלו בי אז איתם ונקיתי מפשע רב׃"
14183,תְהִלִּים,19,19,14,"יהיו לרצון אמרי פי והגיון לבי לפניך יהוה צורי וגאלי׃"
14184,תְהִלִּים,19,20,1,"¶ למנצח מזמור לדוד יענך יהוה ביום צרה ישגבך שם אלהי יעקב׃"
14185,תְהִלִּים,19,20,2,"ישלח עזרך מקדש ומציון יסעדך׃"
14186,תְהִלִּים,19,20,3,"יזכר כל מנחתך ועולתך ידשנה סלה׃"
14187,תְהִלִּים,19,20,4,"יתן לך כלבבך וכל עצתך ימלא׃"
14188,תְהִלִּים,19,20,5,"נרננה בישועתך ובשם אלהינו נדגל ימלא יהוה כל משאלותיך׃"
14189,תְהִלִּים,19,20,6,"עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו׃"
14190,תְהִלִּים,19,20,7,"אלה ברכב ואלה בסוסים ואנחנו בשם יהוה אלהינו נזכיר׃"
14191,תְהִלִּים,19,20,8,"המה כרעו ונפלו ואנחנו קמנו ונתעודד׃"
14192,תְהִלִּים,19,20,9,"יהוה הושיעה המלך יעננו ביום קראנו׃"
14193,תְהִלִּים,19,21,1,"¶ למנצח מזמור לדוד יהוה בעזך ישמח מלך ובישועתך מה יגיל מאד׃"
14194,תְהִלִּים,19,21,2,"תאות לבו נתתה לו וארשת שפתיו בל מנעת סלה׃"
14195,תְהִלִּים,19,21,3,"כי תקדמנו ברכות טוב תשית לראשו עטרת פז׃"
14196,תְהִלִּים,19,21,4,"חיים שאל ממך נתתה לו ארך ימים עולם ועד׃"
14197,תְהִלִּים,19,21,5,"גדול כבודו בישועתך הוד והדר תשוה עליו׃"
14198,תְהִלִּים,19,21,6,"כי תשיתהו ברכות לעד תחדהו בשמחה את פניך׃"
14199,תְהִלִּים,19,21,7,"כי המלך בטח ביהוה ובחסד עליון בל ימוט׃"
14200,תְהִלִּים,19,21,8,"תמצא ידך לכל איביך ימינך תמצא שנאיך׃"
14201,תְהִלִּים,19,21,9,"תשיתמו כתנור אש לעת פניך יהוה באפו יבלעם ותאכלם אש׃"
14202,תְהִלִּים,19,21,10,"פרימו מארץ תאבד וזרעם מבני אדם׃"
14203,תְהִלִּים,19,21,11,"כי נטו עליך רעה חשבו מזמה בל יוכלו׃"
